"Plot Title: 1283023 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
441,10/23/15 12:56:26.169 PM,21.28,,,,
442,10/23/15 12:56:27.169 PM,21.62,,,,
443,10/23/15 12:56:28.169 PM,21.28,,,,
444,10/23/15 12:56:29.169 PM,21.62,,,,
445,10/23/15 12:56:30.169 PM,21.28,,,,
446,10/23/15 12:56:31.169 PM,21.28,,,,
447,10/23/15 12:56:32.169 PM,21.62,,,,
448,10/23/15 12:56:33.169 PM,21.28,,,,
449,10/23/15 12:56:34.169 PM,21.28,,,,
450,10/23/15 12:56:35.169 PM,21.62,,,,
451,10/23/15 12:56:36.169 PM,21.28,,,,
452,10/23/15 12:56:37.169 PM,21.62,,,,
453,10/23/15 12:56:38.169 PM,21.28,,,,
454,10/23/15 12:56:39.169 PM,21.28,,,,
455,10/23/15 12:56:40.169 PM,21.28,,,,
456,10/23/15 12:56:41.169 PM,21.28,,,,
457,10/23/15 12:56:42.169 PM,21.28,,,,
458,10/23/15 12:56:43.169 PM,21.28,,,,
459,10/23/15 12:56:44.169 PM,21.28,,,,
460,10/23/15 12:56:45.169 PM,21.62,,,,
461,10/23/15 12:56:46.169 PM,21.28,,,,
462,10/23/15 12:56:47.169 PM,21.28,,,,
463,10/23/15 12:56:48.169 PM,21.28,,,,
464,10/23/15 12:56:49.169 PM,21.28,,,,
465,10/23/15 12:56:50.169 PM,21.28,,,,
466,10/23/15 12:56:51.169 PM,21.28,,,,
467,10/23/15 12:56:52.169 PM,21.28,,,,
468,10/23/15 12:56:53.169 PM,21.28,,,,
469,10/23/15 12:56:54.169 PM,21.28,,,,
470,10/23/15 12:56:55.169 PM,21.28,,,,
471,10/23/15 12:56:56.169 PM,21.28,,,,
472,10/23/15 12:56:57.169 PM,21.28,,,,
473,10/23/15 12:56:58.169 PM,21.28,,,,
474,10/23/15 12:56:59.169 PM,21.28,,,,
475,10/23/15 12:57:00.169 PM,21.28,,,,
476,10/23/15 12:57:01.169 PM,21.28,,,,
477,10/23/15 12:57:02.169 PM,21.28,,,,
478,10/23/15 12:57:03.169 PM,21.28,,,,
479,10/23/15 12:57:04.169 PM,21.62,,,,
480,10/23/15 12:57:05.169 PM,21.28,,,,
481,10/23/15 12:57:06.169 PM,21.62,,,,
482,10/23/15 12:57:07.169 PM,21.62,,,,
483,10/23/15 12:57:08.169 PM,21.28,,,,
