"Plot Title: 2247366 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
412,10/23/15 12:54:55.143 PM,21.28,,,,
413,10/23/15 12:54:56.143 PM,21.28,,,,
414,10/23/15 12:54:57.143 PM,21.28,,,,
415,10/23/15 12:54:58.143 PM,21.28,,,,
416,10/23/15 12:54:59.143 PM,21.28,,,,
417,10/23/15 12:55:00.143 PM,21.28,,,,
418,10/23/15 12:55:01.143 PM,21.28,,,,
419,10/23/15 12:55:02.143 PM,21.28,,,,
420,10/23/15 12:55:03.143 PM,21.28,,,,
421,10/23/15 12:55:04.143 PM,21.28,,,,
422,10/23/15 12:55:05.143 PM,21.28,,,,
423,10/23/15 12:55:06.143 PM,21.28,,,,
424,10/23/15 12:55:07.143 PM,21.28,,,,
425,10/23/15 12:55:08.143 PM,21.28,,,,
426,10/23/15 12:55:09.143 PM,21.28,,,,
427,10/23/15 12:55:10.143 PM,21.28,,,,
428,10/23/15 12:55:11.143 PM,21.28,,,,
429,10/23/15 12:55:12.143 PM,21.28,,,,
430,10/23/15 12:55:13.143 PM,21.28,,,,
431,10/23/15 12:55:14.143 PM,21.28,,,,
432,10/23/15 12:55:15.143 PM,21.28,,,,
433,10/23/15 12:55:16.143 PM,21.28,,,,
434,10/23/15 12:55:17.143 PM,21.28,,,,
435,10/23/15 12:55:18.143 PM,21.28,,,,
436,10/23/15 12:55:19.143 PM,21.28,,,,
437,10/23/15 12:55:20.143 PM,21.28,,,,
438,10/23/15 12:55:21.143 PM,21.28,,,,
439,10/23/15 12:55:22.143 PM,21.28,,,,
440,10/23/15 12:55:23.143 PM,21.28,,,,
441,10/23/15 12:55:24.143 PM,21.28,,,,
442,10/23/15 12:55:25.143 PM,21.28,,,,
443,10/23/15 12:55:26.143 PM,21.28,,,,
444,10/23/15 12:55:27.143 PM,21.28,,,,
445,10/23/15 12:55:28.143 PM,21.28,,,,
446,10/23/15 12:55:29.143 PM,21.28,,,,
447,10/23/15 12:55:30.143 PM,21.28,,,,
448,10/23/15 12:55:31.143 PM,21.28,,,,
449,10/23/15 12:55:32.143 PM,21.28,,,,
450,10/23/15 12:55:33.143 PM,21.28,,,,
451,10/23/15 12:55:34.143 PM,21.28,,,,
452,10/23/15 12:55:35.143 PM,21.28,,,,
453,10/23/15 12:55:36.143 PM,21.28,,,,
454,10/23/15 12:55:37.143 PM,21.28,,,,
455,10/23/15 12:55:38.143 PM,21.28,,,,
456,10/23/15 12:55:39.143 PM,21.28,,,,
457,10/23/15 12:55:40.143 PM,21.28,,,,
458,10/23/15 12:55:41.143 PM,21.28,,,,
459,10/23/15 12:55:42.143 PM,21.62,,,,
460,10/23/15 12:55:43.143 PM,21.28,,,,
461,10/23/15 12:55:44.143 PM,21.28,,,,
462,10/23/15 12:55:45.143 PM,21.28,,,,
463,10/23/15 12:55:46.143 PM,21.28,,,,
464,10/23/15 12:55:47.143 PM,21.28,,,,
465,10/23/15 12:55:48.143 PM,21.62,,,,
466,10/23/15 12:55:49.143 PM,21.28,,,,
467,10/23/15 12:55:50.143 PM,21.28,,,,
468,10/23/15 12:55:51.143 PM,21.28,,,,
469,10/23/15 12:55:52.143 PM,21.62,,,,
470,10/23/15 12:55:53.143 PM,21.28,,,,
471,10/23/15 12:55:54.143 PM,21.28,,,,
472,10/23/15 12:55:55.143 PM,21.28,,,,
473,10/23/15 12:55:56.143 PM,21.28,,,,
474,10/23/15 12:55:57.143 PM,21.28,,,,
475,10/23/15 12:55:58.143 PM,21.28,,,,
476,10/23/15 12:55:59.143 PM,21.28,,,,
477,10/23/15 12:56:00.143 PM,21.28,,,,
478,10/23/15 12:56:01.143 PM,21.28,,,,
479,10/23/15 12:56:02.143 PM,21.28,,,,
480,10/23/15 12:56:03.143 PM,21.62,,,,
481,10/23/15 12:56:04.143 PM,21.28,,,,
482,10/23/15 12:56:05.143 PM,21.28,,,,
483,10/23/15 12:56:06.143 PM,21.28,,,,
484,10/23/15 12:56:07.143 PM,21.62,,,,
485,10/23/15 12:56:08.143 PM,21.62,,,,
486,10/23/15 12:56:09.143 PM,21.62,,,,
487,10/23/15 12:56:10.143 PM,21.62,,,,
488,10/23/15 12:56:11.143 PM,21.62,,,,
489,10/23/15 12:56:12.143 PM,21.62,,,,
490,10/23/15 12:56:13.143 PM,21.96,,,,
491,10/23/15 12:56:14.143 PM,21.96,,,,
492,10/23/15 12:56:15.143 PM,21.96,,,,
493,10/23/15 12:56:16.143 PM,21.96,,,,
494,10/23/15 12:56:17.143 PM,21.62,,,,
495,10/23/15 12:56:18.143 PM,21.62,,,,
496,10/23/15 12:56:19.143 PM,21.62,,,,
497,10/23/15 12:56:20.143 PM,21.62,,,,
498,10/23/15 12:56:21.143 PM,21.96,,,,
499,10/23/15 12:56:22.143 PM,21.62,,,,
500,10/23/15 12:56:23.143 PM,21.96,,,,
501,10/23/15 12:56:24.143 PM,21.62,,,,
502,10/23/15 12:56:25.143 PM,21.62,,,,
503,10/23/15 12:56:26.143 PM,21.62,,,,
504,10/23/15 12:56:27.143 PM,21.62,,,,
505,10/23/15 12:56:28.143 PM,21.62,,,,
506,10/23/15 12:56:29.143 PM,21.96,,,,
507,10/23/15 12:56:30.143 PM,21.62,,,,
508,10/23/15 12:56:31.143 PM,21.62,,,,
