"Plot Title: 1282986 "
"#","Time, GMT-05:00","K-Type, °C","Started","Host Connected","Stopped","End Of File"
361,10/23/15 12:53:55.927 PM,20.61,,,,
362,10/23/15 12:53:56.927 PM,20.61,,,,
363,10/23/15 12:53:57.927 PM,20.61,,,,
364,10/23/15 12:53:58.927 PM,20.61,,,,
365,10/23/15 12:53:59.927 PM,20.61,,,,
366,10/23/15 12:54:00.927 PM,20.61,,,,
367,10/23/15 12:54:01.927 PM,20.61,,,,
368,10/23/15 12:54:02.927 PM,20.61,,,,
369,10/23/15 12:54:03.927 PM,20.61,,,,
370,10/23/15 12:54:04.927 PM,20.61,,,,
371,10/23/15 12:54:05.927 PM,20.61,,,,
372,10/23/15 12:54:06.927 PM,20.95,,,,
373,10/23/15 12:54:07.927 PM,20.61,,,,
374,10/23/15 12:54:08.927 PM,20.61,,,,
375,10/23/15 12:54:09.927 PM,20.61,,,,
376,10/23/15 12:54:10.927 PM,20.61,,,,
377,10/23/15 12:54:11.927 PM,20.95,,,,
378,10/23/15 12:54:12.927 PM,20.95,,,,
379,10/23/15 12:54:13.927 PM,20.95,,,,
380,10/23/15 12:54:14.927 PM,20.95,,,,
381,10/23/15 12:54:15.927 PM,20.95,,,,
382,10/23/15 12:54:16.927 PM,20.61,,,,
383,10/23/15 12:54:17.927 PM,20.95,,,,
384,10/23/15 12:54:18.927 PM,20.95,,,,
385,10/23/15 12:54:19.927 PM,20.95,,,,
386,10/23/15 12:54:20.927 PM,20.95,,,,
387,10/23/15 12:54:21.927 PM,20.95,,,,
388,10/23/15 12:54:22.927 PM,20.61,,,,
389,10/23/15 12:54:23.927 PM,20.95,,,,
390,10/23/15 12:54:24.927 PM,20.95,,,,
391,10/23/15 12:54:25.927 PM,20.95,,,,
392,10/23/15 12:54:26.927 PM,20.95,,,,
393,10/23/15 12:54:27.927 PM,20.95,,,,
394,10/23/15 12:54:28.927 PM,20.61,,,,
395,10/23/15 12:54:29.927 PM,20.61,,,,
396,10/23/15 12:54:30.927 PM,20.61,,,,
397,10/23/15 12:54:31.927 PM,20.61,,,,
398,10/23/15 12:54:32.927 PM,20.95,,,,
399,10/23/15 12:54:33.927 PM,20.95,,,,
400,10/23/15 12:54:34.927 PM,20.95,,,,
401,10/23/15 12:54:35.927 PM,20.95,,,,
402,10/23/15 12:54:36.927 PM,20.95,,,,
403,10/23/15 12:54:37.927 PM,20.95,,,,
404,10/23/15 12:54:38.927 PM,20.95,,,,
405,10/23/15 12:54:39.927 PM,20.61,,,,
406,10/23/15 12:54:40.927 PM,20.95,,,,
407,10/23/15 12:54:41.927 PM,20.95,,,,
408,10/23/15 12:54:42.927 PM,20.95,,,,
409,10/23/15 12:54:43.927 PM,20.95,,,,
410,10/23/15 12:54:44.927 PM,20.95,,,,
411,10/23/15 12:54:45.927 PM,20.95,,,,
412,10/23/15 12:54:46.927 PM,20.95,,,,
413,10/23/15 12:54:47.927 PM,20.95,,,,
414,10/23/15 12:54:48.927 PM,20.95,,,,
415,10/23/15 12:54:49.927 PM,20.95,,,,
416,10/23/15 12:54:50.927 PM,20.95,,,,
417,10/23/15 12:54:51.927 PM,20.95,,,,
418,10/23/15 12:54:52.927 PM,20.95,,,,
419,10/23/15 12:54:53.927 PM,20.95,,,,
420,10/23/15 12:54:54.927 PM,20.95,,,,
421,10/23/15 12:54:55.927 PM,20.95,,,,
422,10/23/15 12:54:56.927 PM,20.95,,,,
423,10/23/15 12:54:57.927 PM,20.95,,,,
424,10/23/15 12:54:58.927 PM,20.95,,,,
425,10/23/15 12:54:59.927 PM,20.95,,,,
426,10/23/15 12:55:00.927 PM,20.95,,,,
427,10/23/15 12:55:01.927 PM,20.95,,,,
428,10/23/15 12:55:02.927 PM,20.95,,,,
429,10/23/15 12:55:03.927 PM,20.95,,,,
430,10/23/15 12:55:04.927 PM,20.95,,,,
431,10/23/15 12:55:05.927 PM,20.95,,,,
432,10/23/15 12:55:06.927 PM,20.95,,,,
433,10/23/15 12:55:07.927 PM,20.95,,,,
434,10/23/15 12:55:08.927 PM,20.95,,,,
435,10/23/15 12:55:09.927 PM,20.95,,,,
436,10/23/15 12:55:10.927 PM,20.95,,,,
437,10/23/15 12:55:11.927 PM,20.95,,,,
